id,entity_id,counterparty_id,contract_id,invoice_number,invoice_date,due_date,total_amount,amount_paid,currency,contra_account_code,status,service_period_start,service_period_end,has_amortization_schedule,journal_entry_id,ai_extraction_raw,ai_confidence_score,contract_matched,approved_by,approved_at,rejection_reason,uploaded_by,pdf_s3_key,notes,created_at,updated_at,pdf_content_hash,net_amount,tax_amount,new_vendor,coa_source,sync_run_id,submitted_by,submitted_at,submit_override_reason,voided_by,voided_at,void_reason,rejected_by,rejected_at
1345,2,31,,INVFR0327839,2024-09-29,2024-10-29,2628.00,0.00,USD,6701,draft,2024-09-29,2024-10-28,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 0.85, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""USD"", ""due_date"": ""2024-10-29"", ""confidence"": 0.92, ""is_invoice"": true, ""tax_amount"": null, ""description"": ""Subscription invoice for Aircall telephony service including Standard and Light User Licenses, phone numbers, and international calling bundles for the period 29 Sep 2024 to 28 Oct 2024."", ""vendor_name"": ""Aircall SAS"", ""invoice_date"": ""2024-09-29"", ""total_amount"": 2628.0, ""document_type"": ""invoice"", ""vendor_tax_id"": ""FR85807437595"", ""invoice_number"": ""INVFR0327839"", ""subtotal_amount"": 2628.0, ""service_period_end"": ""2024-10-28"", ""bill_to_entity_hint"": ""Drive lah Singapore Pte Ltd"", ""service_period_start"": ""2024-09-29"", ""suggested_coa_account"": ""6700""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 2628, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""USD"", ""platform"": ""Drive lah"", ""closed_at"": ""2024-11-20T02:43:19.929Z"", ""created_at"": ""2024-10-10T02:41:16.103Z"", ""description"": ""AIRCALL"", ""sub_category"": ""Subscriptions"", ""finance_db_id"": 6192, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2024-11-20T02:43:19.929Z""}}",0.92,f,,,,ingest:retool_invoice,invoices/entity_2/2026/07/da96b9c98de5_d4a137c1-899c-4916-ad20-66d863ccd0eb.pdf,,2026-07-30 13:44:51.409874,2026-08-01 02:32:45.580783,3dfd05a27a6052d24c818d384102221397e752737b95c7bbc069afe5e878f16a,2628.00,,f,db,837,,,,,,,,
1346,2,31,,INVFR0316598,2024-08-29,2024-09-28,2059.73,0.00,USD,6701,draft,2024-08-29,2024-09-28,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 0.85, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""USD"", ""due_date"": ""2024-09-28"", ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 0.0, ""description"": ""Aircall subscription for professional phone system services including user licenses, phone numbers, and call charges for the period 29 Aug 2024 - 28 Sep 2024."", ""vendor_name"": ""Aircall SAS"", ""invoice_date"": ""2024-08-29"", ""total_amount"": 2059.73, ""document_type"": ""invoice"", ""vendor_tax_id"": ""FR85807437595"", ""invoice_number"": ""INVFR0316598"", ""subtotal_amount"": 2059.73, ""service_period_end"": ""2024-09-28"", ""bill_to_entity_hint"": ""Drive lah Singapore Pte Ltd"", ""service_period_start"": ""2024-08-29"", ""suggested_coa_account"": ""6700""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 2059.73, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""USD"", ""platform"": ""Drive lah"", ""closed_at"": ""2024-10-16T07:19:46.942Z"", ""created_at"": ""2024-10-10T02:38:05.693Z"", ""description"": ""AIRCALL"", ""sub_category"": ""Subscriptions"", ""finance_db_id"": 6191, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2024-10-16T07:19:46.942Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_2/2026/07/a78ff4f378cd_5b501e88-5a6e-468d-9b48-891177db262b.pdf,,2026-07-30 13:45:08.043755,2026-08-01 02:32:45.580783,c0abcfb5dfd5f8e8089c8741e0c32d585c2cf1d27b7e5f5237315bf769c44478,2059.73,0.00,f,db,837,,,,,,,,
315,2,355,,SGIN26-296249,2026-05-01,2026-05-31,10379.34,0.00,SGD,,draft,2026-04-01,2026-04-30,f,,"{""recon"": {""coa_flag"": ""NEEDS-COA"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 0.85, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""SGD"", ""due_date"": ""2026-05-31"", ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 857.01, ""description"": ""AWS cloud services including EC2, RDS, CloudWatch, Lambda, and other AWS services for the billing period April 1-30, 2026."", ""vendor_name"": ""Amazon Web Services Singapore Private Limited"", ""invoice_date"": ""2026-05-01"", ""total_amount"": 10379.34, ""document_type"": ""tax_invoice"", ""vendor_tax_id"": ""201434292D"", ""invoice_number"": ""SGIN26-296249"", ""subtotal_amount"": 9522.33, ""service_period_end"": ""2026-04-30"", ""bill_to_entity_hint"": ""Drive lah Singapore Pte Ltd"", ""service_period_start"": ""2026-04-01"", ""suggested_coa_account"": ""6700""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": ""AWS"", ""amount"": 10379.34, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": ""Central"", ""closed_at"": ""2026-05-14T01:27:08.599Z"", ""created_at"": ""2026-05-14T01:26:36.359Z"", ""description"": ""Invoice: SGIN26-296249 - Tax Invoice is for the billing period April 1 - April 30, 2026"", ""sub_category"": ""Technology & Software"", ""finance_db_id"": 30736, ""sub_category_details"": ""Software subscriptions""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2026-05-14T01:27:08.599Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_2/2026/07/1a76f5bd1c41_1778721973444-Invoice_SGIN26_296249.pdf,,2026-07-30 08:16:59.749393,2026-08-01 02:32:45.58038,de1189ab218082bd5f03b9a7c6654ac693633c91b2abb53ac553473457b995ee,9522.33,857.01,f,,814,,,,,,,,
1347,3,111,,DM001,2024-10-03,,1023.00,0.00,AUD,5001,draft,2024-10-03,2024-10-03,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": false, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 1.0, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""AUD"", ""due_date"": null, ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 93.0, ""description"": ""Licensed investigator services including site attendance at Malaga address, spare key collection, and after-hours towing services rendered for reference LAMPROS, Nicholas."", ""vendor_name"": ""Norman Chan"", ""invoice_date"": ""2024-10-03"", ""total_amount"": 1023.0, ""document_type"": ""tax_invoice"", ""vendor_tax_id"": ""44 765 454 014"", ""invoice_number"": ""DM001"", ""subtotal_amount"": 930.0, ""service_period_end"": ""2024-10-03"", ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": ""2024-10-03"", ""suggested_coa_account"": ""6800""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 1122, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2024-10-09T09:16:47.408Z"", ""created_at"": ""2024-10-09T08:01:10.917Z"", ""description"": ""Hi Z, This is for repossession fee during this booking: Tue, Oct 1, 1:00 AM — Wed, Oct 2, 1:00 AM. Please process the payment. Thanks! \nTrip Link: 66faba49-b9c8-4586-9df7-539001434c38"", ""sub_category"": ""Workshop services"", ""finance_db_id"": 6166, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2024-10-09T09:16:47.408Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/d82dde65a4aa_4831f21e-180a-4139-82c7-33be6063c62b.pdf,,2026-07-30 13:45:14.592885,2026-08-01 02:32:45.580783,865e67eade8bc39b8bd0ce51daa96eaaedec49d531a4a480f1112d132f54c7f7,930.00,93.00,f,db,837,,,,,,,,
1920,2,,,,1900-01-01,,166.03,0.00,SGD,,draft,,,f,,"{""recon"": {""stub"": true, ""source"": ""retool_manifest_backfill"", ""coa_flag"": ""NO-COUNTERPARTY"", ""platform"": ""Central"", ""vendor_flag"": ""QUARANTINE"", ""date_unknown"": true, ""retool_status"": ""Closed"", ""ingest_outcome"": ""no_attachment"", ""document_status"": ""NO_DOCUMENT""}, ""extraction"": {""currency"": ""SGD"", ""vendor_name"": ""DHL"", ""total_amount"": 166.03}, ""retool_ref"": {""source"": ""retool_manifest"", ""description"": ""COURIER OF DOCUMENTS FROM SU TO VIGNESH IN SG - FOR OFFICIAL PURPOSE - AS REQUESTED BY GAURAV. "", ""finance_db_id"": ""24896"", ""sub_category_details"": ""Misc expenses for onground team""}, ""provisional_paid"": {""is_provisional_paid"": true}}",,f,,,,ingest:retool_backfill,,,2026-07-31 03:55:49.951752,2026-08-01 02:32:45.580902,,,,f,,,,,,,,,,
316,3,41,,AAU201391,2026-04-23,2026-04-28,386.75,0.00,AUD,5032,draft,2026-04-23,2026-04-23,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 1.0, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""AUD"", ""due_date"": ""2026-04-28"", ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 35.16, ""description"": ""Transport and damage recovery for Toyota Yaris vehicle (REGO: 1DEQ016, Claim No: 84259669). Includes partial transport charge and shortfall adjustment."", ""vendor_name"": ""Autorola AU"", ""invoice_date"": ""2026-04-23"", ""total_amount"": 386.75, ""document_type"": ""tax_invoice"", ""vendor_tax_id"": ""45129876642"", ""invoice_number"": ""AAU201391"", ""subtotal_amount"": 351.59, ""service_period_end"": ""2026-04-23"", ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": ""2026-04-23"", ""suggested_coa_account"": ""6800""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": ""Autorola"", ""amount"": 386.75, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2026-05-19T11:00:34.765Z"", ""created_at"": ""2026-05-13T08:31:08.867Z"", ""description"": ""Team: Claims & Security\nRego: 1DEQ016 \nAmount: $386.75\nInvoice number: AAU201391\nPay to: Autorola\nCharged to member: Yes/Guest Arthur_vdsl Vandecasteele\nReason for payment/credit: shortfall payment since the sale price was insufficient to cover the cost associated to the total loss vehicle\nBack office ticket number: 77124479\nApproved by: Alex\nTicket/slack link on where this amount was approved:  https://drivelahoperations.slack.com/archives/C0852K9FUKA/p1771384653718729"", ""sub_category"": ""Insurance & Compliance"", ""finance_db_id"": 30724, ""sub_category_details"": ""Workshop payments""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2026-05-19T11:00:34.765Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/25661ed6cfad_1778661052665-Invoice_AAU201391_2026-04-23_2026-04-23_41455.pdf,,2026-07-30 08:17:06.758697,2026-08-01 02:32:45.58038,acb6bf68a874466d9d21a148d17031328ec87f582202fb0cea20bd138ef103fb,351.59,35.16,f,db,814,,,,,,,,
317,3,72,,4023418,2026-03-03,2026-05-13,330.00,0.00,AUD,5034,draft,2026-03-03,2026-03-03,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 1.0, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""AUD"", ""due_date"": null, ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 30.0, ""description"": ""Professional services for total loss motor vehicle assessment of Toyota Corolla including damage assessment, salvage valuation, and report submission."", ""vendor_name"": ""Focussed Assessing Pty Ltd"", ""invoice_date"": ""2026-03-03"", ""total_amount"": 330.0, ""document_type"": ""tax_invoice"", ""vendor_tax_id"": ""92 143 234 066"", ""invoice_number"": ""4023418"", ""subtotal_amount"": 300.0, ""service_period_end"": ""2026-03-03"", ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": ""2026-03-03"", ""suggested_coa_account"": ""6500""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": ""Focussed Loss Management"", ""amount"": 330, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2026-05-19T07:34:10.321Z"", ""created_at"": ""2026-05-13T05:25:51.331Z"", ""description"": ""Hi Zilla,\n\nPlease assist in paying Focussed Loss Management for their assessment report for BOT 73761104.\n\nRegards,\n\nPatrick"", ""sub_category"": ""Insurance & Compliance"", ""finance_db_id"": 30716, ""sub_category_details"": ""Workshop payments""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2026-05-19T07:34:10.321Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/372aa6369b26_1778649914489-79936504_Fee-invoice.pdf,,2026-07-30 08:17:14.127709,2026-08-01 02:32:45.58038,21e4623b9122bf6f8e5255f953d664de65cc538d1833192a582a851087488fb1,300.00,30.00,f,db,814,,,,,,,,
1922,2,721,,,1900-01-01,,82274.34,0.00,SGD,,draft,,,f,,"{""recon"": {""stub"": true, ""source"": ""retool_manifest_backfill"", ""coa_flag"": ""NEEDS-COA"", ""platform"": ""Drive Mate"", ""vendor_flag"": ""MATCHED"", ""date_unknown"": true, ""retool_status"": ""Auto-approved"", ""ingest_outcome"": ""no_attachment"", ""document_status"": ""NO_DOCUMENT""}, ""extraction"": {""currency"": ""SGD"", ""vendor_name"": ""PSC Connect"", ""total_amount"": 82274.34}, ""retool_ref"": {""source"": ""retool_manifest"", ""description"": ""Monthly insuret premium"", ""finance_db_id"": ""24110"", ""sub_category_details"": ""Monthly insurance premiums""}, ""provisional_paid"": {""is_provisional_paid"": false}}",,f,,,,ingest:retool_backfill,,,2026-07-31 03:55:50.166549,2026-08-01 02:32:45.580902,,,,f,,,,,,,,,,
1348,3,111,,DM002,2024-10-03,,1122.00,0.00,AUD,5001,draft,2024-10-03,2024-10-03,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": false, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 0.85, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""AUD"", ""due_date"": null, ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 102.0, ""description"": ""Investigation services rendered for Nicholas Lampros case (1IHP908), including site visits to Dianella, Ballajura, key collection, and towing costs."", ""vendor_name"": ""Norman Chan Licensed Investigator"", ""invoice_date"": ""2024-10-03"", ""total_amount"": 1122.0, ""document_type"": ""tax_invoice"", ""vendor_tax_id"": ""44 765 454 014"", ""invoice_number"": ""DM002"", ""subtotal_amount"": 1020.0, ""service_period_end"": ""2024-10-03"", ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": ""2024-10-03"", ""suggested_coa_account"": ""6500""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 1023, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2024-10-09T09:24:04.498Z"", ""created_at"": ""2024-10-09T07:59:26.990Z"", ""description"": ""Hi Zilla, This is for repossession fee during this booking: Wed, Oct 2, 9:00 AM — Thu, Oct 3, 9:00 AM. Thanks! \nTrip Ticket: 66fc6dd5-7096-4601-bce1-3f855e9828e4 "", ""sub_category"": ""Workshop services"", ""finance_db_id"": 6165, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2024-10-09T09:24:04.498Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/2ab975b5d925_eeba5471-72a5-4aad-be43-a3c7ec141462.pdf,,2026-07-30 13:45:35.098424,2026-08-01 02:32:45.580784,d35a202ee654f232ca74abcd4c59adcaadf5f76f46904dacb118243437b8ee9b,1020.00,102.00,f,db,837,,,,,,,,
1349,2,93,,SG-JCS-060609,2024-09-09,2024-10-01,4360.00,0.00,SGD,6300,draft,2024-09-09,2024-09-09,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""not_invoice"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 1.0, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""SGD"", ""due_date"": ""2024-10-01"", ""confidence"": 0.45, ""is_invoice"": false, ""tax_amount"": null, ""description"": ""2nd reminder for unpaid invoice SG-JCS-060609 from JustCo (Singapore) Pte. Ltd."", ""vendor_name"": ""JustCo (Singapore) Pte. Ltd."", ""invoice_date"": ""2024-09-09"", ""total_amount"": 4360.0, ""document_type"": ""letter"", ""vendor_tax_id"": null, ""invoice_number"": ""SG-JCS-060609"", ""subtotal_amount"": null, ""service_period_end"": ""2024-09-09"", ""bill_to_entity_hint"": ""Drive lah Singapore Pte Ltd."", ""service_period_start"": ""2024-09-09"", ""suggested_coa_account"": ""6300""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 4360, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": """", ""closed_at"": ""2024-10-09T05:33:36.507Z"", ""created_at"": ""2024-10-09T03:23:24.688Z"", ""description"": ""For approval - JUSTCO\n\nTo be paid - approved by G on slack"", ""sub_category"": ""Others"", ""finance_db_id"": 6145, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2024-10-09T05:33:36.507Z""}}",0.45,f,,,,ingest:retool_invoice,invoices/entity_2/2026/07/c36a63f2d108_df4a8358-7acb-4652-a694-57cf47de7d27.pdf,,2026-07-30 13:45:39.595497,2026-08-01 02:32:45.580784,612d87db8fdd9e9dc0f2bc3413dee265efa7fef47b65c412302694113f268754,,,f,db,837,,,,,,,,
1350,3,65,,,2024-10-01,2024-10-31,1811.44,0.00,AUD,5030,draft,,,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""not_invoice"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 1.0, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""AUD"", ""due_date"": null, ""confidence"": 0.95, ""is_invoice"": false, ""tax_amount"": null, ""description"": ""Statement of account showing two hosting invoices (INV134988 and INV135409) from Digital Matter Pty Ltd for hosting services."", ""vendor_name"": ""Digital Matter Pty Ltd"", ""invoice_date"": ""2024-10-01"", ""total_amount"": 1811.44, ""document_type"": ""statement"", ""vendor_tax_id"": ""ABN 30 138 397 396"", ""invoice_number"": null, ""subtotal_amount"": null, ""service_period_end"": null, ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": null, ""suggested_coa_account"": ""6700""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": ""Digital Matter"", ""amount"": 1811.44, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-05-12T01:50:58.849Z"", ""created_at"": ""2024-10-03T06:04:29.146Z"", ""description"": ""Hi Zilla, kindly pay Digital Matter for the month of September and October 2024. Attached is the invoice. Thank you!"", ""sub_category"": ""Technology & Software"", ""finance_db_id"": 5984, ""sub_category_details"": ""Software subscriptions""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-05-12T01:50:58.849Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/28e50fb8cc06_cce8a4e2-3a27-4bd5-bbd4-efeee60dd22e.pdf,,2026-07-30 13:45:43.211612,2026-08-01 02:32:45.580784,e70627569a56f5efed8a513a002dc3dbf8ff396929d30f39632fd6a3f719559b,,,f,db,837,,,,,,,,
1923,2,146,,,1900-01-01,,80.00,0.00,SGD,,draft,,,f,,"{""recon"": {""stub"": true, ""source"": ""retool_manifest_backfill"", ""coa_flag"": ""NEEDS-COA"", ""platform"": ""Drive lah"", ""vendor_flag"": ""MATCHED"", ""date_unknown"": true, ""retool_status"": ""Closed"", ""ingest_outcome"": ""no_attachment"", ""document_status"": ""NO_DOCUMENT""}, ""extraction"": {""currency"": ""SGD"", ""vendor_name"": ""TowLah"", ""total_amount"": 80.0}, ""retool_ref"": {""source"": ""retool_manifest"", ""description"": ""Hi Zilla, kindly process payment for Towing. Thank you!"", ""finance_db_id"": ""24020"", ""sub_category_details"": ""Towing (Damage & Repossession cases)""}, ""provisional_paid"": {""is_provisional_paid"": true}}",,f,,,,ingest:retool_backfill,,,2026-07-31 03:55:50.277906,2026-08-01 02:32:45.580902,,,,f,,,,,,,,,,
1351,2,59,,R0305240OD,2024-08-08,2024-08-08,675.80,0.00,SGD,5001,draft,2024-08-08,2024-08-08,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 1.0, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""SGD"", ""due_date"": null, ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 55.8, ""description"": ""Damage repair for vehicle SLK3982X including labour to replace handbrake handle mechanism assembly."", ""vendor_name"": ""ComfortDelGro Rent-A-Car Pte Ltd"", ""invoice_date"": ""2024-08-08"", ""total_amount"": 675.8, ""document_type"": ""tax_invoice"", ""vendor_tax_id"": ""M2-0044678-0"", ""invoice_number"": ""R0305240OD"", ""subtotal_amount"": 620.0, ""service_period_end"": ""2024-08-08"", ""bill_to_entity_hint"": ""Drive lah Singapore Pte Ltd"", ""service_period_start"": ""2024-08-08"", ""suggested_coa_account"": ""6800""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": """", ""amount"": 675.8, ""status"": ""Approved"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": ""Drive lah"", ""closed_at"": null, ""created_at"": ""2024-09-29T05:24:16.958Z"", ""description"": ""Hi Sarah please approve to pay CDG for the hndbrake Handle repair this is charge to guest thank you. F4C29465-0001\n"", ""sub_category"": ""Operational expenses"", ""finance_db_id"": 5853, ""sub_category_details"": ""Workshop payments""}, ""provisional_paid"": {""is_provisional_paid"": false, ""provisional_paid_at"": null}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_2/2026/07/250685855b4f_b81e4b17-654f-40c9-9936-6d3a29203138.pdf,,2026-07-30 13:45:47.827726,2026-08-01 02:32:45.580785,0573e083249158d706b7c798651ac52ba8354819b502929024a6a262c58c8847,620.00,55.80,f,db,837,,,,,,,,
1352,2,,,,2024-09-26,,266.50,0.00,AUD,,draft,,,f,,"{""recon"": {""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""amount_match"": false, ""document_gate"": ""ok"", ""entity_source"": ""platform"", ""extraction_error"": ""No /Root object! - Is this really a PDF?"", ""vendor_confidence"": 0.0, ""currency_entity_flag"": true}, ""extraction"": {""currency"": null, ""due_date"": null, ""confidence"": 0.0, ""is_invoice"": null, ""tax_amount"": null, ""description"": null, ""vendor_name"": null, ""invoice_date"": null, ""total_amount"": null, ""document_type"": null, ""vendor_tax_id"": null, ""invoice_number"": null, ""subtotal_amount"": null, ""service_period_end"": null, ""bill_to_entity_hint"": null, ""service_period_start"": null, ""suggested_coa_account"": null}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": """", ""amount"": 266.5, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive lah"", ""closed_at"": ""2025-08-01T06:10:00.680Z"", ""created_at"": ""2024-09-26T07:11:23.194Z"", ""description"": ""For your approval: This is a third-party claim for a hit-and-run incident. The owner did not go through insurance and only wishes to have his side mirror fixed. I was ONLY  able to charge the guest $260 (includes two days downtime) EA933CAB-0003\nTicket: https://app.intercom.com/a/inbox/q8nq4c01/inbox/conversation/128186138741892\nSlack thread: https://drivelahoperations.slack.com/archives/C027C5Y9VQW/p1712900495326879?thread_ts=1711114254.561139&cid=C027C5Y9VQW\n"", ""sub_category"": ""Operational expenses"", ""finance_db_id"": 5798, ""sub_category_details"": ""Workshop payments""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-08-01T06:10:00.680Z""}}",0,f,,,,ingest:retool_invoice,invoices/entity_2/2026/07/6030e3b636ed_dcb06a20-1b3b-4b9b-91e4-b7df4efd3614.pdf,,2026-07-30 13:47:53.705609,2026-08-01 02:32:45.580785,5ca31afc5d6e915a7eaaf341b61a980b1b8868c1daa587263ae3ea728a5cd730,,,f,,838,,,,,,,,
1353,3,84,,3459,2024-09-25,2024-09-25,1362.00,0.00,SGD,6104,draft,2024-09-25,2024-09-25,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 1.0, ""currency_entity_flag"": true}, ""extraction"": {""currency"": ""SGD"", ""due_date"": ""2024-09-25"", ""confidence"": 0.85, ""is_invoice"": true, ""tax_amount"": null, ""description"": ""SEO work for two websites: Drive-mate.com.au and Drivelah.sg"", ""vendor_name"": ""Incrementors"", ""invoice_date"": ""2024-09-25"", ""total_amount"": 1362.0, ""document_type"": ""invoice"", ""vendor_tax_id"": null, ""invoice_number"": ""3459"", ""subtotal_amount"": 1362.0, ""service_period_end"": ""2024-09-25"", ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": ""2024-09-25"", ""suggested_coa_account"": ""6100""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 1362, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": ""Drive lah"", ""closed_at"": ""2024-10-09T08:54:51.380Z"", ""created_at"": ""2024-09-26T06:14:13.776Z"", ""description"": ""Incrementors - Marketing SEO - Project - account details in invoice \n"", ""sub_category"": ""Marketing services"", ""finance_db_id"": 5795, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2024-10-09T08:54:51.380Z""}}",0.85,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/f6394f0fc01d_2e446c86-0fd9-4148-b6c2-6a958c4d8f9c.pdf,,2026-07-30 13:47:58.106973,2026-08-01 02:32:45.580786,8f61d29905e54d28bd884bf7f7a91bfd9caa582653ea25a0da876e2f082ec3f2,1362.00,,f,db,838,,,,,,,,
