finance_db_id,payee,amount,currency,retool_status,platform,outcome,invoice_id,duplicate_of,dup_reason,is_invoice,document_type,entity_id,entity_source,currency_entity_flag,counterparty_id,vendor_flag,coa,run_id,timestamp
16681,Sentrilock LLC,1119,USD,Closed,Drive Mate,uploaded,1062,,,True,invoice,3,bill_to,False,130,MATCHED,5030,829,2026-07-30T12:38:29.928586
16676,GT,2300,AUD,Closed,Drive mate,uploaded,1063,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,829,2026-07-30T12:38:35.540175
16640,GT,300,AUD,Closed,Drive mate,not_invoice,1064,,,False,letter,3,bill_to,False,,QUARANTINE,,829,2026-07-30T12:38:51.787711
16632,,220,AUD,Approval Required,Drive mate,uploaded,1065,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,829,2026-07-30T12:39:08.278596
16590,,220,AUD,Closed,Drive mate,duplicate,,inv#911,hash,,,,,,,,,829,2026-07-30T12:39:14.988613
16493,,300,AUD,Closed,Drive mate,uploaded,1066,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,829,2026-07-30T12:39:15.017904
16471,Humax Australia Pty Ltd,13094.4,USD,Closed,Drive Mate,uploaded,1067,,,True,tax_invoice,3,bill_to,False,82,MATCHED,5030,830,2026-07-30T12:41:33.757520
16470,Humaxe,12830.4,USD,Closed,Drive mate,uploaded,1068,,,True,tax_invoice,3,bill_to,False,82,MATCHED,5030,830,2026-07-30T12:41:39.153318
16469,Lloyd Cowan,82.5,AUD,Closed,Drive Mate,uploaded,1069,,,,,3,platform,False,582,MATCHED,5032,830,2026-07-30T12:41:44.227431
16468,Lloyd Cowan,220,AUD,Closed,Drive Mate,uploaded,1070,,,,,3,platform,False,582,MATCHED,5032,830,2026-07-30T12:41:54.850733
16426,,15354.71,AUD,Closed,,uploaded,1071,,,True,tax_invoice,3,bill_to,False,119,MATCHED,5035,830,2026-07-30T12:42:05.625318
16415,,2750,AUD,Closed,Drive mate,uploaded,1072,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,830,2026-07-30T12:42:13.136212
16387,,178,AUD,Closed,Drive mate,uploaded,1073,,,True,tax_invoice,3,bill_to,False,143,MATCHED,5033,830,2026-07-30T12:42:30.186933
16374,,3523.85,AUD,Closed,Drive mate,uploaded,1074,,,True,tax_invoice,3,bill_to,False,88,MATCHED,5032,830,2026-07-30T12:42:37.478097
16348,,2820,AUD,Closed,Drive mate,uploaded,1075,,,True,tax_invoice,3,bill_to,False,143,MATCHED,5033,830,2026-07-30T12:42:43.181025
16347,,220,AUD,Closed,Drive mate,uploaded,1076,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,830,2026-07-30T12:42:49.808289
16332,,17022.74,AUD,Closed,,uploaded,1077,,,,,3,currency,False,,QUARANTINE,,830,2026-07-30T12:42:57.317317
16325,,1281.5,AUD,Closed,Drive mate,uploaded,1078,,,,,3,platform,False,,QUARANTINE,,830,2026-07-30T12:42:59.234949
16277,,3583.65,AUD,Closed,Drive mate,uploaded,1079,,,,,3,platform,False,,QUARANTINE,,830,2026-07-30T12:43:00.163642
16259,,425.7,AUD,Closed,Drive mate,uploaded,1080,,,True,tax_invoice,3,bill_to,False,58,MATCHED,5033,830,2026-07-30T12:43:01.469508
16176,,165,AUD,Closed,Drive mate,duplicate,,inv#911,hash,,,,,,,,,830,2026-07-30T12:43:06.778882
16145,,2000,AUD,Closed,Drive mate,uploaded,1081,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,830,2026-07-30T12:43:06.808205
16107,,140,AUD,Closed,Drive mate,uploaded,1082,,,True,tax_invoice,3,bill_to,False,29,MATCHED,5032,830,2026-07-30T12:43:23.569065
16105,,220,AUD,Closed,Drive mate,uploaded,1083,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,830,2026-07-30T12:43:27.752549
16080,,731.5,AUD,Closed,Drive mate,uploaded,1084,,,True,invoice,3,bill_to,False,112,MATCHED,5033,830,2026-07-30T12:43:33.926351
16076,,689.56,AUD,Closed,Drive mate,uploaded,1085,,,True,tax_invoice,3,bill_to,False,132,MATCHED,5025,830,2026-07-30T12:43:39.968450
16065,,2625.96,AUD,Closed,Drive mate,uploaded,1086,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,830,2026-07-30T12:43:47.481453
16063,,495,AUD,Closed,Drive mate,uploaded,1087,,,,,3,platform,False,,QUARANTINE,,830,2026-07-30T12:44:05.373093
16053,,165,AUD,Closed,Drive mate,uploaded,1088,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,830,2026-07-30T12:44:06.154549
16040,,2000,AUD,Closed,Drive mate,not_invoice,1089,,,False,letter,3,bill_to,False,76,MATCHED,,830,2026-07-30T12:44:12.830148
16029,,814,AUD,Closed,Drive mate,uploaded,1090,,,True,tax_invoice,3,bill_to,False,111,MATCHED,5001,830,2026-07-30T12:44:29.739034
15961,,880,AUD,Closed,Drive mate,uploaded,1091,,,True,tax_invoice,3,bill_to,False,102,MATCHED,5032,830,2026-07-30T12:44:46.101587
15959,,2915,AUD,Closed,Drive mate,uploaded,1092,,,,,3,platform,False,,QUARANTINE,,830,2026-07-30T12:44:52.176027
15955,,2950,AUD,Closed,Drive mate,uploaded,1093,,,True,tax_invoice,3,bill_to,False,102,MATCHED,5032,830,2026-07-30T12:44:53.103558
15942,,2000,AUD,Closed,Drive mate,not_invoice,1094,,,False,letter,3,bill_to,False,,QUARANTINE,,830,2026-07-30T12:44:58.992283
15812,Venture Haven,1978.5,SGD,Approval Required,Drive lah,uploaded,1095,,,,,2,platform,False,153,MATCHED,6500,830,2026-07-30T12:45:15.469492
15809,,2000,AUD,Closed,Drive mate,not_invoice,1096,,,False,letter,3,bill_to,False,76,MATCHED,,830,2026-07-30T12:45:20.916544
15794,,5539.05,AUD,Closed,Drive mate,not_invoice,1097,,,False,receipt,3,bill_to,False,,QUARANTINE,,830,2026-07-30T12:45:36.996652
15775,,440,AUD,Closed,Drive mate,uploaded,1098,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,830,2026-07-30T12:45:54.085610
15762,,185.9,AUD,Closed,Drive mate,uploaded,1099,,,,,3,platform,False,,QUARANTINE,,830,2026-07-30T12:46:10.695694
15748,,3603.6,AUD,Closed,Drive mate,uploaded,1100,,,,,3,platform,False,,QUARANTINE,,830,2026-07-30T12:46:11.995337
15732,Thinxtra,18715.48,AUD,Closed,Drive mate,duplicate,,inv#1057,hash,,,,,,,,,830,2026-07-30T12:46:14.083539
15730,PACK SEND Marrickville,7507.5,AUD,Closed,Drive Mate,uploaded,1101,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,830,2026-07-30T12:46:14.114737
15728,Sentrilock LLC,2130,USD,Closed,Drive Mate,uploaded,1102,,,True,invoice,3,bill_to,False,130,MATCHED,5030,830,2026-07-30T12:46:31.269071
15712,,208,AUD,Closed,Drive mate,not_invoice,1103,,,False,receipt,3,bill_to,False,,QUARANTINE,,830,2026-07-30T12:46:38.060538
15641,,0,AUD,Closed,Drive mate,not_invoice,1104,,,False,letter,3,platform,False,88,MATCHED,5032,830,2026-07-30T12:46:54.375858
15640,,165,AUD,Closed,Drive mate,uploaded,1105,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,831,2026-07-30T12:48:59.847967
15627,,1526,SGD,Closed,,uploaded,1106,,,True,tax_invoice,2,bill_to,False,,QUARANTINE,,831,2026-07-30T12:49:06.690161
15623,,862.93,AUD,Closed,Drive mate,uploaded,1107,,,True,invoice,3,bill_to,False,,QUARANTINE,,831,2026-07-30T12:49:23.241295
15611,,1780,AUD,Closed,Drive mate,uploaded,1108,,,True,tax_invoice,3,bill_to,False,102,MATCHED,5032,831,2026-07-30T12:49:39.458494
15596,,220,AUD,Closed,Drive mate,uploaded,1109,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,831,2026-07-30T12:49:45.840084
15592,,2000,AUD,Closed,Drive mate,not_invoice,1110,,,False,letter,3,bill_to,False,,QUARANTINE,,831,2026-07-30T12:49:52.657230
15415,Tokio Marine,196.2,SGD,Closed,Drive lah,uploaded,1111,,,True,tax_invoice,2,bill_to,False,,QUARANTINE,,831,2026-07-30T12:50:10.185425
15409,,321.42,AUD,Closed,Drive mate,uploaded,1112,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,831,2026-07-30T12:50:26.864562
15407,PACK SEND Marrickville,7507.5,AUD,Closed,Drive Mate,uploaded,1113,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,831,2026-07-30T12:50:43.858767
15380,,2000,AUD,Closed,Drive mate,not_invoice,1114,,,False,letter,3,bill_to,False,76,MATCHED,,831,2026-07-30T12:51:00.634365
15338,,2542.97,SGD,Closed,Drive lah,uploaded,1115,,,,,2,platform,False,,QUARANTINE,,831,2026-07-30T12:51:18.220773
15305,,1878,SGD,Closed,Drive lah,not_invoice,1116,,,False,statement,2,bill_to,False,,QUARANTINE,,831,2026-07-30T12:51:19.378676
15301,,1044,MYR,Closed,Drive lah,uploaded,1117,,,,,2,platform,False,,QUARANTINE,,831,2026-07-30T12:51:37.022438
15288,,2000,AUD,Closed,Drive mate,not_invoice,1118,,,False,letter,3,bill_to,False,,QUARANTINE,,831,2026-07-30T12:51:38.468613
15111,,1144,AUD,Closed,Drive mate,uploaded,1119,,,True,tax_invoice,3,bill_to,False,111,MATCHED,5001,831,2026-07-30T12:51:55.489881
15014,,2692.8,AUD,Closed,Drive mate,uploaded,1120,,,True,tax_invoice,3,bill_to,False,88,MATCHED,5032,831,2026-07-30T12:52:12.223019
14989,,2824.25,AUD,Closed,Drive mate,uploaded,1121,,,True,tax_invoice,3,bill_to,False,88,MATCHED,5032,831,2026-07-30T12:52:17.730255
14982,,90388.21,AUD,Closed,,not_invoice,1122,,,False,statement,3,bill_to,False,119,MATCHED,5035,831,2026-07-30T12:52:35.227464
14979,,165,SGD,Closed,Drive mate,uploaded,1123,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,831,2026-07-30T12:52:41.634075
14971,,8800,AUD,Closed,Drive mate,uploaded,1124,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,831,2026-07-30T12:52:48.106048
14970,,8800,AUD,Closed,Drive mate,uploaded,1125,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,831,2026-07-30T12:53:04.359396
14938,,1526,SGD,Closed,,duplicate,,inv#1106,hash,,,,,,,,,831,2026-07-30T12:53:20.971794
14911,,2000,AUD,Closed,Drive mate,uploaded,1126,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,831,2026-07-30T12:53:20.972056
14898,,2000,AUD,Closed,Drive mate,duplicate,,inv#881,hash,,,,,,,,,831,2026-07-30T12:53:37.448439
14891,,165,AUD,Closed,Drive mate,uploaded,1127,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,831,2026-07-30T12:53:37.478498
14867,,2000,AUD,Closed,Drive mate,not_invoice,1128,,,False,letter,3,bill_to,False,76,MATCHED,,831,2026-07-30T12:53:43.701552
14865,,2000,AUD,Closed,Drive mate,not_invoice,1129,,,False,letter,3,bill_to,False,76,MATCHED,,831,2026-07-30T12:54:00.150635
14862,,2000,AUD,Closed,Drive mate,not_invoice,1130,,,False,letter,3,bill_to,False,76,MATCHED,,831,2026-07-30T12:54:16.659159
14850,,2000,AUD,Closed,Drive mate,not_invoice,1131,,,False,letter,3,bill_to,False,76,MATCHED,,831,2026-07-30T12:54:33.266828
14845,,2000,AUD,Closed,Drive mate,not_invoice,1132,,,False,letter,3,bill_to,False,76,MATCHED,,831,2026-07-30T12:54:50.175936
14580,Wattersons,2276.34,AUD,Closed,Drive mate,uploaded,1133,,,,,3,platform,False,157,MATCHED,6501,831,2026-07-30T12:55:07.422539
14579,Wattersons,6927.47,AUD,Closed,Drive mate,uploaded,1134,,,,,3,platform,False,157,MATCHED,6501,831,2026-07-30T12:55:21.872066
14578,Wattersons,2500,AUD,Closed,Drive mate,uploaded,1135,,,,,3,platform,False,157,MATCHED,6501,831,2026-07-30T12:55:36.244533
14568,,3344,AUD,Closed,Drive mate,not_invoice,1136,,,False,other,3,platform,False,,QUARANTINE,,831,2026-07-30T12:55:50.228351
14500,,1215.7,AUD,Closed,Drive mate,uploaded,1137,,,,,3,platform,False,,QUARANTINE,,831,2026-07-30T12:55:52.904176
14434,RACQ,2775.34,AUD,Closed,Drive mate,uploaded,1138,,,True,tax_invoice,3,bill_to,False,123,MATCHED,5033,831,2026-07-30T12:55:54.188135
14433,RACQ,3787.56,AUD,Closed,Drive mate,uploaded,1139,,,True,tax_invoice,3,bill_to,False,123,MATCHED,5033,831,2026-07-30T12:56:11.661999
14431,RACQ,3922.99,AUD,Closed,Drive mate,uploaded,1140,,,True,tax_invoice,3,bill_to,False,123,MATCHED,5033,831,2026-07-30T12:56:29.322236
14430,RACQ,100,AUD,Closed,Drive mate,uploaded,1141,,,True,tax_invoice,3,bill_to,False,123,MATCHED,5033,831,2026-07-30T12:56:46.948839
14428,RACQ,4134.97,AUD,Closed,Drive mate,uploaded,1142,,,True,tax_invoice,3,bill_to,False,123,MATCHED,5033,831,2026-07-30T12:57:03.923885
14427,RACQ,2955.01,AUD,Closed,Drive mate,uploaded,1143,,,True,tax_invoice,3,bill_to,False,123,MATCHED,5033,832,2026-07-30T12:59:17.121979
14426,RACQ,2783.48,AUD,Closed,Drive mate,uploaded,1144,,,True,tax_invoice,3,bill_to,False,123,MATCHED,5033,832,2026-07-30T12:59:34.045465
14351,,731.85,AUD,Closed,Drive mate,uploaded,1145,,,True,tax_invoice,3,bill_to,False,29,MATCHED,5032,832,2026-07-30T12:59:50.575666
14265,,950.4,AUD,Closed,Drive mate,uploaded,1146,,,True,tax_invoice,3,bill_to,False,102,MATCHED,5032,832,2026-07-30T12:59:54.973567
14256,,1815,AUD,Closed,Drive mate,uploaded,1147,,,True,tax_invoice,3,bill_to,False,102,MATCHED,5032,832,2026-07-30T13:00:00.881682
14191,,2000,AUD,Closed,Drive mate,not_invoice,1148,,,False,letter,3,bill_to,False,76,MATCHED,,832,2026-07-30T13:00:06.915313
14182,,363,AUD,Closed,Drive mate,uploaded,1149,,,True,tax_invoice,3,platform,False,102,MATCHED,5032,832,2026-07-30T13:00:23.251349
14145,,330,SGD,Closed,Drive lah,uploaded,1150,,,True,invoice,2,bill_to,False,36,MATCHED,6103,832,2026-07-30T13:00:29.082696
14111,,2000,AUD,Closed,Drive mate,not_invoice,1151,,,False,letter,3,bill_to,False,76,MATCHED,,832,2026-07-30T13:00:32.608271
14094,,2000,AUD,Closed,Drive mate,not_invoice,1152,,,False,letter,3,bill_to,False,,QUARANTINE,,832,2026-07-30T13:00:48.830295
14009,,2000,AUD,Closed,Drive mate,not_invoice,1153,,,False,letter,3,bill_to,False,,QUARANTINE,,832,2026-07-30T13:01:05.051967
14005,,1000,AUD,Closed,Drive mate,uploaded,1154,,,,,3,platform,False,,QUARANTINE,,832,2026-07-30T13:01:21.099349
13974,,2000,AUD,Closed,Drive mate,uploaded,1155,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,832,2026-07-30T13:01:22.264584
13959,,18758.61,AUD,Closed,Drive mate,uploaded,1156,,,True,tax_invoice,3,bill_to,False,142,MATCHED,5030,832,2026-07-30T13:01:39.079622
13958,,1350,USD,Closed,Drive mate,uploaded,1157,,,True,invoice,3,bill_to,False,130,MATCHED,5030,832,2026-07-30T13:01:55.034234
13957,,12724.8,USD,Closed,Drive mate,uploaded,1158,,,True,tax_invoice,3,bill_to,False,82,MATCHED,5030,832,2026-07-30T13:02:01.479579
13956,,2600,AUD,Closed,Drive mate,uploaded,1159,,,True,tax_invoice,3,bill_to,False,23,MATCHED,5054,832,2026-07-30T13:02:06.357318
13955,,599.06,AUD,Closed,Drive mate,uploaded,1160,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,832,2026-07-30T13:02:10.852437
13954,,470.87,AUD,Closed,Drive mate,uploaded,1161,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,832,2026-07-30T13:02:27.692795
13952,,2000,AUD,Closed,Drive mate,not_invoice,1162,,,False,letter,3,bill_to,False,76,MATCHED,,832,2026-07-30T13:02:44.577508
13951,,423.4,AUD,Closed,Drive mate,uploaded,1163,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,832,2026-07-30T13:03:00.663855
13948,,3300,AUD,Closed,Drive mate,uploaded,1164,,,True,tax_invoice,3,bill_to,False,95,MATCHED,5054,832,2026-07-30T13:03:16.460321
13947,,4850,AUD,Closed,Drive mate,uploaded,1165,,,True,tax_invoice,3,bill_to,False,23,MATCHED,5054,832,2026-07-30T13:03:21.803944
13945,,2520,AUD,Closed,Drive mate,uploaded,1166,,,True,tax_invoice,3,bill_to,False,95,MATCHED,5054,832,2026-07-30T13:03:25.333894
13942,,1865,AUD,Closed,Drive mate,uploaded,1167,,,True,tax_invoice,3,bill_to,False,95,MATCHED,5054,832,2026-07-30T13:03:30.769915
13896,AWS,12543.91,SGD,Closed,,uploaded,1168,,,,,2,currency,False,42,MATCHED,6700,832,2026-07-30T13:03:36.469249
13895,AWS,3058.69,SGD,Closed,,duplicate,,inv#1168,hash,,,,,,,,,832,2026-07-30T13:03:37.546548
13894,,194.18,SGD,Closed,,duplicate,,inv#1168,hash,,,,,,,,,832,2026-07-30T13:03:37.546835
13893,AWS,3091.22,SGD,Closed,Central,duplicate,,inv#1168,hash,,,,,,,,,832,2026-07-30T13:03:37.546988
13892,,9527.19,SGD,Closed,,duplicate,,inv#1168,hash,,,,,,,,,832,2026-07-30T13:03:37.547113
13891,,152.83,SGD,Closed,,duplicate,,inv#1168,hash,,,,,,,,,832,2026-07-30T13:03:37.547230
13863,,2000,AUD,Closed,Drive mate,not_invoice,1169,,,False,letter,3,bill_to,False,,QUARANTINE,,832,2026-07-30T13:03:37.547338
13813,,2300,AUD,Closed,Drive mate,uploaded,1170,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,832,2026-07-30T13:03:53.793906
13797,,1572,AUD,Closed,Drive mate,uploaded,1171,,,,,3,platform,False,,QUARANTINE,,832,2026-07-30T13:04:11.290149
13673,,2000,AUD,Closed,Drive mate,not_invoice,1172,,,False,letter,3,bill_to,False,,QUARANTINE,,832,2026-07-30T13:04:12.198082
13546,,12023.16,USD,Closed,,uploaded,1173,,,True,tax_invoice,1,default,False,116,MATCHED,6701,832,2026-07-30T13:04:28.401878
13545,Onfido,11687.29,USD,Closed,Central,uploaded,1174,,,True,tax_invoice,2,bill_to,False,116,MATCHED,6701,832,2026-07-30T13:04:35.002650
13542,,3786.97,USD,Closed,,uploaded,1175,,,True,invoice,2,bill_to,False,31,MATCHED,6701,832,2026-07-30T13:04:42.009252
13541,,3576,USD,Closed,,uploaded,1176,,,True,invoice,2,bill_to,False,31,MATCHED,6701,832,2026-07-30T13:04:58.940728
13519,,2000,SGD,Closed,Drive mate,uploaded,1177,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,832,2026-07-30T13:05:15.546580
13431,,7110,SGD,Closed,Drive lah,not_invoice,1178,,,False,statement,2,bill_to,False,,QUARANTINE,,833,2026-07-30T13:07:31.103544
13405,,1430,AUD,Closed,Drive mate,uploaded,1179,,,True,tax_invoice,3,bill_to,False,39,MATCHED,5054,833,2026-07-30T13:07:48.214808
13404,,3635.5,AUD,Closed,Drive mate,uploaded,1180,,,True,tax_invoice,3,bill_to,False,39,MATCHED,5054,833,2026-07-30T13:07:52.852344
13403,,3905,AUD,Closed,Drive mate,uploaded,1181,,,True,tax_invoice,3,bill_to,False,39,MATCHED,5054,833,2026-07-30T13:07:57.920976
13163,,1089,AUD,Closed,Drive mate,uploaded,1182,,,True,invoice,3,bill_to,False,,QUARANTINE,,833,2026-07-30T13:08:02.606830
13135,,1362,SGD,Closed,Drive lah,uploaded,1183,,,True,invoice,3,bill_to,True,84,MATCHED,6104,833,2026-07-30T13:08:19.312751
13040,,309.98,AUD,Closed,Drive mate,uploaded,1184,,,True,tax_invoice,3,bill_to,False,132,MATCHED,5025,833,2026-07-30T13:08:23.806150
13035,,542.94,AUD,Closed,Drive mate,uploaded,1185,,,True,tax_invoice,3,bill_to,False,132,MATCHED,5025,833,2026-07-30T13:08:30.086616
13033,Bird & BIrd,16880.63,AUD,Closed,Drive mate,uploaded,1186,,,True,tax_invoice,3,bill_to,False,44,MATCHED,6501,833,2026-07-30T13:08:36.557071
12988,,1027.93,AUD,Closed,Drive mate,uploaded,1187,,,,,3,platform,False,,QUARANTINE,,833,2026-07-30T13:08:41.878507
12982,Wattersons,4703.22,AUD,Closed,Drive mate,uploaded,1188,,,True,tax_invoice,3,bill_to,False,157,MATCHED,6501,833,2026-07-30T13:08:43.214421
12978,,5725.42,AUD,Closed,Drive mate,uploaded,1189,,,True,tax_invoice,3,bill_to,False,129,MATCHED,5032,833,2026-07-30T13:08:59.969850
12779,,1133,AUD,Closed,Drive mate,uploaded,1190,,,True,tax_invoice,3,bill_to,False,111,MATCHED,5001,833,2026-07-30T13:09:06.307260
12713,,2990,SGD,Closed,Drive lah,not_invoice,1191,,,False,statement,2,bill_to,False,,QUARANTINE,,833,2026-07-30T13:09:22.332573
12474,,1526,SGD,Closed,,uploaded,1192,,,True,tax_invoice,2,bill_to,False,,QUARANTINE,,833,2026-07-30T13:09:39.267078
12442,,10868.9,AUD,Closed,Drive Mate,duplicate,,inv#958,hash,,,,,,,,,833,2026-07-30T13:09:55.825866
12429,PACK SEND Marrickville,993.3,AUD,Closed,Drive Mate,uploaded,1193,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,833,2026-07-30T13:09:55.858780
12426,,612.2,AUD,Closed,Drive mate,uploaded,1194,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,833,2026-07-30T13:10:12.385176
12420,,2374.13,AUD,Closed,Drive mate,uploaded,1195,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,833,2026-07-30T13:10:29.151252
12366,,2000,AUD,Closed,Drive mate,uploaded,1196,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,833,2026-07-30T13:10:46.653566
12364,,330,AUD,Closed,Drive mate,uploaded,1197,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,833,2026-07-30T13:11:03.110752
12263,,2860,SGD,Closed,Drive lah,uploaded,1198,,,True,tax_invoice,2,bill_to,False,55,MATCHED,5032,833,2026-07-30T13:11:09.350615
12218,,500,AUD,Closed,Drive mate,uploaded,1199,,,True,invoice,3,bill_to,False,53,MATCHED,5033,833,2026-07-30T13:11:12.880328
12174,,5830,AUD,Closed,Drive mate,uploaded,1200,,,,,3,platform,False,,QUARANTINE,,833,2026-07-30T13:11:17.571153
12172,,500,AUD,Closed,Drive mate,duplicate,,inv#1199,semantic,True,invoice,3,bill_to,,,,,833,2026-07-30T13:11:18.949775
12171,,620.95,AUD,Closed,Drive mate,uploaded,1202,,,,,3,platform,False,,QUARANTINE,,833,2026-07-30T13:11:23.238382
12169,,816,AUD,Closed,Drive mate,uploaded,1203,,,,,3,platform,False,,QUARANTINE,,833,2026-07-30T13:11:24.698467
12157,,330,AUD,Closed,Drive mate,uploaded,1204,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,833,2026-07-30T13:11:26.174230
12154,,0,AUD,Closed,Drive mate,duplicate,,inv#1204,hash,,,,,,,,,833,2026-07-30T13:11:33.242360
12002,,2987.38,AUD,Closed,Drive mate,uploaded,1205,,,,,3,platform,False,,QUARANTINE,,833,2026-07-30T13:11:33.242645
11996,,1980,AUD,Closed,Drive mate,uploaded,1206,,,True,tax_invoice,3,bill_to,False,102,MATCHED,5032,833,2026-07-30T13:11:34.412942
11930,,1000,AUD,Closed,Drive mate,uploaded,1207,,,,,3,platform,False,,QUARANTINE,,833,2026-07-30T13:11:40.609508
11840,,0,SGD,Closed,Drive lah,uploaded,1208,,,True,tax_invoice,2,platform,False,,QUARANTINE,,833,2026-07-30T13:11:41.528556
11755,,1391.5,AUD,Closed,,uploaded,1209,,,True,tax_invoice,3,bill_to,False,28,MATCHED,6500,833,2026-07-30T13:11:58.421579
11754,ACE,1815,AUD,Closed,Drive mate,uploaded,1210,,,True,tax_invoice,3,bill_to,False,28,MATCHED,6500,833,2026-07-30T13:12:14.383847
11753,,3278,AUD,Closed,,uploaded,1211,,,True,tax_invoice,3,bill_to,False,28,MATCHED,6500,833,2026-07-30T13:12:30.493885
11728,,1020.79,AUD,Closed,Drive mate,uploaded,1212,,,True,tax_invoice,3,bill_to,False,30,MATCHED,5033,833,2026-07-30T13:12:46.348437
11632,,24,SGD,Closed,Drive lah,uploaded,1213,,,,,2,platform,False,,QUARANTINE,,833,2026-07-30T13:12:50.655315
11597,,0,AUD,Closed,Drive mate,uploaded,1214,,,,,3,platform,False,,QUARANTINE,,833,2026-07-30T13:12:51.585626
11480,,0,AUD,Closed,Drive mate,uploaded,1215,,,True,tax_invoice,3,bill_to,False,30,MATCHED,5033,833,2026-07-30T13:12:52.752471
11399,,660,SGD,Closed,Drive lah,uploaded,1216,,,True,invoice,2,bill_to,False,36,MATCHED,6103,834,2026-07-30T13:14:53.964367
11228,,2000,AUD,Closed,Drive mate,uploaded,1217,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,834,2026-07-30T13:14:57.949138
11018,,3200,AUD,Closed,Drive mate,uploaded,1218,,,True,tax_invoice,3,bill_to,False,23,MATCHED,5054,834,2026-07-30T13:15:14.175971
11017,,470.58,AUD,Closed,Drive mate,uploaded,1219,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,834,2026-07-30T13:15:18.745538
11016,,913.15,AUD,Closed,Drive mate,uploaded,1220,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,834,2026-07-30T13:15:34.913571
11014,PACK SEND Marrickville,7507.5,AUD,Closed,Drive Mate,uploaded,1221,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,834,2026-07-30T13:15:51.347053
11012,,2910,AUD,Closed,Drive mate,uploaded,1222,,,True,tax_invoice,3,bill_to,False,95,MATCHED,5054,834,2026-07-30T13:16:08.108573
11009,,1225.14,AUD,Closed,Drive mate,uploaded,1223,,,True,invoice,3,bill_to,False,,QUARANTINE,,834,2026-07-30T13:16:13.416517
11007,,3520,AUD,Closed,Drive mate,uploaded,1224,,,True,tax_invoice,3,bill_to,False,39,MATCHED,5054,834,2026-07-30T13:16:29.848321
11006,,3720,AUD,Closed,Drive mate,uploaded,1225,,,True,tax_invoice,3,bill_to,False,95,MATCHED,5054,834,2026-07-30T13:16:33.997591
10994,,0,AUD,Closed,Drive mate,duplicate,,inv#1212,semantic,True,tax_invoice,3,bill_to,,,,,834,2026-07-30T13:16:39.723652
10978,,5630,SGD,Closed,Drive lah,not_invoice,1227,,,False,statement,2,bill_to,False,,QUARANTINE,,834,2026-07-30T13:16:43.794973
10933,,1210,AUD,Closed,Drive mate,uploaded,1228,,,True,tax_invoice,3,bill_to,False,61,MATCHED,5032,834,2026-07-30T13:16:59.371396
10784,,170,AUD,Closed,Drive mate,not_invoice,1229,,,False,letter,3,bill_to,False,,QUARANTINE,,834,2026-07-30T13:17:05.097498
10782,,30,SGD,Closed,Drive lah,uploaded,1230,,,,,2,platform,False,,QUARANTINE,,834,2026-07-30T13:17:21.860794
10781,,30,SGD,Closed,Drive lah,uploaded,1231,,,,,2,platform,False,,QUARANTINE,,834,2026-07-30T13:17:22.660025
10762,,0,AUD,Closed,Drive mate,uploaded,1232,,,,,3,platform,False,,QUARANTINE,,834,2026-07-30T13:17:23.575959
10721,,1526,SGD,Closed,Drive lah,uploaded,1233,,,True,tax_invoice,2,bill_to,False,,QUARANTINE,,834,2026-07-30T13:17:24.603434
